"","ano","id_regiao","regiao","sigla_uf","pib_corrente_1_000","pib_per_capita_1_00","servicos_gov_1_000"
"60819",2020,5,"Centro-oeste","MS",181443,30366.95,47815
"60820",2020,5,"Centro-oeste","MS",10856422,48144.85,5142495
"60821",2020,5,"Centro-oeste","MS",443891,35797.67,114383
"60822",2020,5,"Centro-oeste","MS",596151,31098.13,222009
"60823",2020,5,"Centro-oeste","MS",126630,41395.8,18354
"60824",2020,5,"Centro-oeste","MS",255438,25672.17,71060
"60825",2020,5,"Centro-oeste","MS",319746,32547.4,74503
"60826",2020,5,"Centro-oeste","MS",576433,35635.06,123523
"60827",2020,5,"Centro-oeste","MS",296497,39074.49,67514
"60828",2020,5,"Centro-oeste","MS",1059152,42093.32,314892
"60829",2020,5,"Centro-oeste","MS",935133,43746.88,200162
"60830",2020,5,"Centro-oeste","MS",1459966,62842.88,312492
"60831",2020,5,"Centro-oeste","MS",138567,14991.55,16976
"60832",2020,5,"Centro-oeste","MS",261042,35931.45,40397
"60833",2020,5,"Centro-oeste","MS",715523,27270.47,289967
"60834",2020,5,"Centro-oeste","MS",401857,99939.67,39644
"60835",2020,5,"Centro-oeste","MS",414152,61021.33,53850
"60836",2020,5,"Centro-oeste","MS",327066,13806.67,112649
"60837",2020,5,"Centro-oeste","MS",725818,97832.3,150946
"60838",2020,5,"Centro-oeste","MS",3680729,76646.72,1121033
"60839",2020,5,"Centro-oeste","MS",561024,19880.37,179172
"60840",2020,5,"Centro-oeste","MS",640596,34677.4,219491
"60841",2020,5,"Centro-oeste","MS",2541336,45634.43,769269
"60842",2020,5,"Centro-oeste","MS",400245,28873.54,92167
"60843",2020,5,"Centro-oeste","MS",1782900,79487.28,297364
"60844",2020,5,"Centro-oeste","MS",2494320,45167.32,773215
"60845",2020,5,"Centro-oeste","MS",247156,67089.08,46064
"60846",2020,5,"Centro-oeste","MS",903104,159728.36,96558
"60847",2020,5,"Centro-oeste","MS",1401592,33153.36,517862
"60848",2020,5,"Centro-oeste","MS",233592,16217.16,40883
"60849",2020,5,"Centro-oeste","MS",263209,34537.28,64577
"60850",2020,5,"Centro-oeste","MS",4288574,45653.73,1397302
"60851",2020,5,"Centro-oeste","MS",405854,23462.5,78856
"60852",2020,5,"Centro-oeste","MS",1591002,63726.74,163742
"60853",2020,5,"Centro-oeste","MS",3121464,81743.67,688048
"60854",2020,5,"Centro-oeste","MS",110440,23042,26165
"60855",2020,5,"Centro-oeste","MS",549512,27512.75,141889
"60856",2020,5,"Centro-oeste","MS",228387,44967.01,48449
"60857",2020,5,"Centro-oeste","MS",328380,41567.04,44678
"60858",2020,5,"Centro-oeste","MS",1842228,67676.74,596346
"60859",2020,5,"Centro-oeste","MS",318955,29612.35,81484
"60860",2020,5,"Centro-oeste","MS",2656110,406008.86,53368
"60861",2020,5,"Centro-oeste","MS",2710629,45752.87,675549
"60862",2020,5,"Centro-oeste","MS",882706,44759.72,168580
"60863",2020,5,"Centro-oeste","MS",259255,22207.88,43033
"60864",2020,5,"Centro-oeste","MS",165461,46115.01,21997
"60865",2020,5,"Centro-oeste","MS",653287,29336.18,120386
"60866",2020,5,"Centro-oeste","MS",11624342,94291.43,2538599
"60867",2020,5,"Centro-oeste","MS",285920,46803.07,47699
"60868",2020,5,"Centro-oeste","MT",105486,19776.23,21030
"60869",2020,5,"Centro-oeste","MT",1487486,56765.6,560232
"60870",2020,5,"Centro-oeste","MT",1814866,34928.82,769088
"60871",2020,5,"Centro-oeste","MT",944266,48711.15,253122
"60872",2020,5,"Centro-oeste","MT",177251,25555.28,31742
"60873",2020,5,"Centro-oeste","MT",849032,69873.46,214259
"60874",2020,5,"Centro-oeste","MT",136156,11867.55,20938
"60875",2020,5,"Centro-oeste","MT",974752,87555.21,183841
"60876",2020,5,"Centro-oeste","MT",181921,17691.44,51963
"60877",2020,5,"Centro-oeste","MT",94097,30266.03,15007
"60878",2020,5,"Centro-oeste","MT",22949,24259.41,4165
"60879",2020,5,"Centro-oeste","MT",560461,33063.6,170482
"60880",2020,5,"Centro-oeste","MT",201209,21175.39,80563
"60881",2020,5,"Centro-oeste","MT",1302652,57350.17,234563
"60882",2020,5,"Centro-oeste","MT",104155,12757.78,17013
"60883",2020,5,"Centro-oeste","MT",1413570,40036.53,309497
"60884",2020,5,"Centro-oeste","MT",2289403,37448.32,1105357
"60885",2020,5,"Centro-oeste","MT",551469,82235.14,79352
"60886",2020,5,"Centro-oeste","MT",1483475,73658.12,258032
"60887",2020,5,"Centro-oeste","MT",2043511,21542.16,863670
"60888",2020,5,"Centro-oeste","MT",370963,21925.85,77891
"60889",2020,5,"Centro-oeste","MT",4610007,127549.09,1284206
"60890",2020,5,"Centro-oeste","MT",3601420,78736.76,946621
"60891",2020,5,"Centro-oeste","MT",1914450,270785.01,331308
"60892",2020,5,"Centro-oeste","MT",171454,36263.53,22173
"60893",2020,5,"Centro-oeste","MT",1813956,83048.99,612545
"60894",2020,5,"Centro-oeste","MT",220340,21604.06,54226
"60895",2020,5,"Centro-oeste","MT",162897,18618.88,33816
"60896",2020,5,"Centro-oeste","MT",846168,43498.08,191007
"60897",2020,5,"Centro-oeste","MT",866710,70780.7,139540
"60898",2020,5,"Centro-oeste","MT",215531,37938.88,32144
"60899",2020,5,"Centro-oeste","MT",1019732,30304.98,396522
"60900",2020,5,"Centro-oeste","MT",705122,17689.53,172444
"60901",2020,5,"Centro-oeste","MT",952274,45329.13,260566
"60902",2020,5,"Centro-oeste","MT",1108243,35171.15,468251
"60903",2020,5,"Centro-oeste","MT",112756,27494.84,30809
"60904",2020,5,"Centro-oeste","MT",267784,13231.75,42744
"60905",2020,5,"Centro-oeste","MT",26555611,42961.62,14157148
"60906",2020,5,"Centro-oeste","MT",115333,22005.89,20354
"60907",2020,5,"Centro-oeste","MT",643570,67431.9,58740
"60908",2020,5,"Centro-oeste","MT",3358058,151413.91,675355
"60909",2020,5,"Centro-oeste","MT",440425,53980.25,63808
"60910",2020,5,"Centro-oeste","MT",797193,54895.56,152781
"60911",2020,5,"Centro-oeste","MT",69857,20236.62,13504
"60912",2020,5,"Centro-oeste","MT",855856,109978.91,124063
"60913",2020,5,"Centro-oeste","MT",339518,60714.87,34087
"60914",2020,5,"Centro-oeste","MT",78781,26190.6,14226
"60915",2020,5,"Centro-oeste","MT",1015783,28114.67,406033
"60916",2020,5,"Centro-oeste","MT",490692,32187.08,81420
"60917",2020,5,"Centro-oeste","MT",77578,27915.65,7506
"60918",2020,5,"Centro-oeste","MT",1327308,167589.44,256550
"60919",2020,5,"Centro-oeste","MT",506096,73506.98,90795
"60920",2020,5,"Centro-oeste","MT",326622,88181.02,51946
"60921",2020,5,"Centro-oeste","MT",1503295,110927.88,198916
"60922",2020,5,"Centro-oeste","MT",1087949,39125,325655
"60923",2020,5,"Centro-oeste","MT",167571,19828.54,46415
"60924",2020,5,"Centro-oeste","MT",319274,37202.75,54662
"60925",2020,5,"Centro-oeste","MT",1085395,30904.44,346735
"60926",2020,5,"Centro-oeste","MT",1180118,28712.62,506093
"60927",2020,5,"Centro-oeste","MT",264032,16163.57,72613
"60928",2020,5,"Centro-oeste","MT",417336,37342.16,75241
"60929",2020,5,"Centro-oeste","MT",225193,36403.71,24882
"60930",2020,5,"Centro-oeste","MT",5818009,86039.76,2075818
"60931",2020,5,"Centro-oeste","MT",34937,16976.23,7606
"60932",2020,5,"Centro-oeste","MT",458994,28209.3,82305
"60933",2020,5,"Centro-oeste","MT",471093,45732.73,112829
"60934",2020,5,"Centro-oeste","MT",1040943,61986.74,469579
"60935",2020,5,"Centro-oeste","MT",799980,28631.05,282307
"60936",2020,5,"Centro-oeste","MT",821279,53559.36,168639
"60937",2020,5,"Centro-oeste","MT",213079,35974.92,29166
"60938",2020,5,"Centro-oeste","MT",351464,26821.1,85620
"60939",2020,5,"Centro-oeste","MT",258637,16489.46,57003
"60940",2020,5,"Centro-oeste","MT",100659,25600.04,11416
"60941",2020,5,"Centro-oeste","MT",289565,42892.2,36030
"60942",2020,5,"Centro-oeste","MT",233116,62380.64,83335
"60943",2020,5,"Centro-oeste","MT",88502,23259.42,14658
"60944",2020,5,"Centro-oeste","MT",714881,55715.17,105574
"60945",2020,5,"Centro-oeste","MT",4649826,99327.67,1360445
"60946",2020,5,"Centro-oeste","MT",741649,36067.15,136140
"60947",2020,5,"Centro-oeste","MT",2270023,184584.73,377777
"60948",2020,5,"Centro-oeste","MT",883910,42203.5,250763
"60949",2020,5,"Centro-oeste","MT",329216,35161.33,59254
"60950",2020,5,"Centro-oeste","MT",81001,19995.34,15365
"60951",2020,5,"Centro-oeste","MT",584125,118291.89,77287
"60952",2020,5,"Centro-oeste","MT",673181,59870.24,86588
"60953",2020,5,"Centro-oeste","MT",1498134,65532.3,291585
"60954",2020,5,"Centro-oeste","MT",49004,18116.16,8819
"60955",2020,5,"Centro-oeste","MT",1113068,63800.76,176613
"60956",2020,5,"Centro-oeste","MT",721849,20426.98,230075
"60957",2020,5,"Centro-oeste","MT",171878,64884.27,18141
"60958",2020,5,"Centro-oeste","MT",619386,18591.8,228167
"60959",2020,5,"Centro-oeste","MT",94490,13808.26,20166
"60960",2020,5,"Centro-oeste","MT",27249,17579.91,6906
"60961",2020,5,"Centro-oeste","MT",2001468,43724.99,720741
"60962",2020,5,"Centro-oeste","MT",323085,25469.86,82007
"60963",2020,5,"Centro-oeste","MT",948674,176892.32,114698
"60964",2020,5,"Centro-oeste","MT",239067,19762.48,47402
"60965",2020,5,"Centro-oeste","MT",64820,22530.3,9271
"60966",2020,5,"Centro-oeste","MT",786266,49401,116956
"60967",2020,5,"Centro-oeste","MT",5182237,82137.78,2157960
"60968",2020,5,"Centro-oeste","MT",2794894,155817.26,1093546
"60969",2020,5,"Centro-oeste","MT",395670,20994.91,156976
"60970",2020,5,"Centro-oeste","MT",44054,16060.4,8636
"60971",2020,5,"Centro-oeste","MT",486843,47133.62,103859
"60972",2020,5,"Centro-oeste","MT",112607,46493.42,15624
"60973",2020,5,"Centro-oeste","MT",109729,21306.51,32795
"60974",2020,5,"Centro-oeste","MT",670119,146859.29,168173
"60975",2020,5,"Centro-oeste","MT",114141,36177.72,12771
"60976",2020,5,"Centro-oeste","MT",51885,11659.44,7707
"60977",2020,5,"Centro-oeste","MT",1113152,52979.48,202891
"60978",2020,5,"Centro-oeste","MT",584669,104033.56,86793
"60979",2020,5,"Centro-oeste","MT",66900,14022.26,15043
"60980",2020,5,"Centro-oeste","MT",84617,20965.56,11202
"60981",2020,5,"Centro-oeste","MT",12854569,54458.82,5534856
"60982",2020,5,"Centro-oeste","MT",384948,22572.28,92409
"60983",2020,5,"Centro-oeste","MT",165844,62986.57,26291
"60984",2020,5,"Centro-oeste","MT",65532,19888.43,10825
"60985",2020,5,"Centro-oeste","MT",898176,256182.61,169416
"60986",2020,5,"Centro-oeste","MT",195451,23102.97,23658
"60987",2020,5,"Centro-oeste","MT",694997,130295.73,60421
"60988",2020,5,"Centro-oeste","MT",479802,28225.32,71928
"60989",2020,5,"Centro-oeste","MT",1191538,100611.15,245133
"60990",2020,5,"Centro-oeste","MT",3738301,140074.25,811819
"60991",2020,5,"Centro-oeste","MT",55184,32887.04,6812
"60992",2020,5,"Centro-oeste","MT",8076306,55315.27,4006975
"60993",2020,5,"Centro-oeste","MT",9120040,98309.14,3544863
"60994",2020,5,"Centro-oeste","MT",793263,84130.14,95451
"60995",2020,5,"Centro-oeste","MT",4079362,38589.76,1748055
"60996",2020,5,"Centro-oeste","MT",1382946,98458.36,271458
"60997",2020,5,"Centro-oeste","MT",350746,37025.86,112075
"60998",2020,5,"Centro-oeste","MT",208883,54624.19,17988
"60999",2020,5,"Centro-oeste","MT",154893,43668.6,31705
"61000",2020,5,"Centro-oeste","MT",336589,96443.84,39644
"61001",2020,5,"Centro-oeste","MT",62694,20055.54,11696
"61002",2020,5,"Centro-oeste","MT",9042539,31449.47,4389489
"61003",2020,5,"Centro-oeste","MT",850060,74553.54,127600
"61004",2020,5,"Centro-oeste","MT",663240,25031.72,208213
"61005",2020,5,"Centro-oeste","MT",120822,27065.92,23915
"61006",2020,5,"Centro-oeste","MT",310951,94113.47,54581
"61007",2020,5,"Centro-oeste","MT",799339,90320.75,106614
"61008",2020,5,"Centro-oeste","MT",248107,26744.35,78647
"61009",2020,5,"Centro-oeste","GO",261714,29215.68,108334
"61010",2020,5,"Centro-oeste","GO",415403,20302.19,152763
"61011",2020,5,"Centro-oeste","GO",796338,35320.6,247288
"61012",2020,5,"Centro-oeste","GO",42399,16851.76,10305
"61013",2020,5,"Centro-oeste","GO",352453,60841.25,51988
"61014",2020,5,"Centro-oeste","GO",55231,30180.98,13213
"61015",2020,5,"Centro-oeste","GO",2088076,9591.62,910514
"61016",2020,5,"Centro-oeste","GO",981027,35024.18,375848
"61017",2020,5,"Centro-oeste","GO",55234,27811.57,14777
"61018",2020,5,"Centro-oeste","GO",789934,119596.31,141988
"61019",2020,5,"Centro-oeste","GO",220372,28664.37,81903
"61020",2020,5,"Centro-oeste","GO",154912,17795.72,63820
"61021",2020,5,"Centro-oeste","GO",88003,22887.77,11771
"61022",2020,5,"Centro-oeste","GO",80067,12989.48,21054
"61023",2020,5,"Centro-oeste","GO",80047,26082.59,15239
"61024",2020,5,"Centro-oeste","GO",15273050,38984.54,6474601
"61025",2020,5,"Centro-oeste","GO",20034,17270.46,5498
"61026",2020,5,"Centro-oeste","GO",455136,20705.9,146695
"61027",2020,5,"Centro-oeste","GO",14327746,24278.31,6679484
"61028",2020,5,"Centro-oeste","GO",94778,38309.62,19094
"61029",2020,5,"Centro-oeste","GO",309730,73187.7,36414
"61030",2020,5,"Centro-oeste","GO",68603,19679.56,17517
"61031",2020,5,"Centro-oeste","GO",258360,12744.04,121492
"61032",2020,5,"Centro-oeste","GO",150972,14383.8,54642
"61033",2020,5,"Centro-oeste","GO",147259,18920.6,41216
"61034",2020,5,"Centro-oeste","GO",177253,69894.7,21021
"61035",2020,5,"Centro-oeste","GO",231231,22871.55,67520
"61036",2020,5,"Centro-oeste","GO",72934,23850.35,19237
"61037",2020,5,"Centro-oeste","GO",58621,24334.11,12799
"61038",2020,5,"Centro-oeste","GO",95226,18035.22,12170
"61039",2020,5,"Centro-oeste","GO",1524944,133673.23,221928
"61040",2020,5,"Centro-oeste","GO",1324592,43440.63,384810
"61041",2020,5,"Centro-oeste","GO",196445,22149.63,61458
"61042",2020,5,"Centro-oeste","GO",983146,38332.28,324611
"61043",2020,5,"Centro-oeste","GO",108015,10889.74,40798
"61044",2020,5,"Centro-oeste","GO",114207,25418.82,17160
"61045",2020,5,"Centro-oeste","GO",83270,22228.95,18497
"61046",2020,5,"Centro-oeste","GO",159553,27523.44,44834
"61047",2020,5,"Centro-oeste","GO",379436,40007.97,112308
"61048",2020,5,"Centro-oeste","GO",49178,19862.05,14793
"61049",2020,5,"Centro-oeste","GO",84624,25776.51,7609
"61050",2020,5,"Centro-oeste","GO",314072,39034.58,55124
"61051",2020,5,"Centro-oeste","GO",291673,23028.04,99275
"61052",2020,5,"Centro-oeste","GO",34047,25370.11,7775
"61053",2020,5,"Centro-oeste","GO",414065,51558.33,85282
"61054",2020,5,"Centro-oeste","GO",912048,56057.01,164469
"61055",2020,5,"Centro-oeste","GO",575956,30143.69,150503
"61056",2020,5,"Centro-oeste","GO",2474884,26555.68,1131924
"61057",2020,5,"Centro-oeste","GO",75697,19671.75,24740
"61058",2020,5,"Centro-oeste","GO",61005,16718.2,14784
"61059",2020,5,"Centro-oeste","GO",77184,21251.1,16573
"61060",2020,5,"Centro-oeste","GO",293969,23031.13,122071
"61061",2020,5,"Centro-oeste","GO",592166,76527.05,109037
"61062",2020,5,"Centro-oeste","GO",144775,18233.65,37686
"61063",2020,5,"Centro-oeste","GO",290688,14529.3,134261
"61064",2020,5,"Centro-oeste","GO",50572,27635.13,18306
"61065",2020,5,"Centro-oeste","GO",378379,37146.92,148525
"61066",2020,5,"Centro-oeste","GO",108462,31835.09,42453
"61067",2020,5,"Centro-oeste","GO",7307787,65846,2246719
"61068",2020,5,"Centro-oeste","GO",78558,15400.57,23408
"61069",2020,5,"Centro-oeste","GO",452687,46548.84,41086
"61070",2020,5,"Centro-oeste","GO",664404,29785.87,354259
"61071",2020,5,"Centro-oeste","GO",335444,38543.46,62574
"61072",2020,5,"Centro-oeste","GO",1844756,175925.64,383701
"61073",2020,5,"Centro-oeste","GO",862842,11837.59,328038
"61074",2020,5,"Centro-oeste","GO",373551,18218.42,96765
"61075",2020,5,"Centro-oeste","GO",54504,16221.4,17068
"61076",2020,5,"Centro-oeste","GO",62883,27459.9,13007
"61077",2020,5,"Centro-oeste","GO",240740,21554.29,59555
"61078",2020,5,"Centro-oeste","GO",658104,66683.92,170743
"61079",2020,5,"Centro-oeste","GO",3435521,57058.98,913508
"61080",2020,5,"Centro-oeste","GO",87508,29523.47,25488
"61081",2020,5,"Centro-oeste","GO",626985,36786.26,165511
"61082",2020,5,"Centro-oeste","GO",88293,25429.96,23649
"61083",2020,5,"Centro-oeste","GO",77750,27405.77,15136
"61084",2020,5,"Centro-oeste","GO",41269,12483.1,12367
"61085",2020,5,"Centro-oeste","GO",43974,14891.27,10996
"61086",2020,5,"Centro-oeste","GO",604467,288666.15,12504
"61087",2020,5,"Centro-oeste","GO",72482,29238.53,11988
"61088",2020,5,"Centro-oeste","GO",269182,37143.97,63252
"61089",2020,5,"Centro-oeste","GO",335450,90957.18,60926
"61090",2020,5,"Centro-oeste","GO",820022,65775.39,179942
"61091",2020,5,"Centro-oeste","GO",60855,18644.41,16765
"61092",2020,5,"Centro-oeste","GO",131208,19952.59,28494
"61093",2020,5,"Centro-oeste","GO",121216,21828.95,39198
"61094",2020,5,"Centro-oeste","GO",222697,16558.59,75460
"61095",2020,5,"Centro-oeste","GO",191862,11282.7,30833
"61096",2020,5,"Centro-oeste","GO",2739361,22148.06,1259520
"61097",2020,5,"Centro-oeste","GO",97333,23330.03,36476
"61098",2020,5,"Centro-oeste","GO",221834,57173.59,32556
"61099",2020,5,"Centro-oeste","GO",81088,16971.04,19879
"61100",2020,5,"Centro-oeste","GO",242757,21628.41,80522
"61101",2020,5,"Centro-oeste","GO",161849,28773.09,55650
"61102",2020,5,"Centro-oeste","GO",1580848,22241.97,667325
"61103",2020,5,"Centro-oeste","GO",51830626,33741.77,30097236
"61104",2020,5,"Centro-oeste","GO",976949,21568.1,413562
"61105",2020,5,"Centro-oeste","GO",619899,27697.57,294199
"61106",2020,5,"Centro-oeste","GO",1904513,55684.27,557118
"61107",2020,5,"Centro-oeste","GO",168066,28067.17,36175
"61108",2020,5,"Centro-oeste","GO",266397,18751.1,107369
"61109",2020,5,"Centro-oeste","GO",44005,22555.11,7877
"61110",2020,5,"Centro-oeste","GO",68553,17824.39,14664
"61111",2020,5,"Centro-oeste","GO",54129,31162.36,17871
"61112",2020,5,"Centro-oeste","GO",68624,18383.18,14995
"61113",2020,5,"Centro-oeste","GO",1167456,52768.77,561935
"61114",2020,5,"Centro-oeste","GO",75166,21427.06,16605
"61115",2020,5,"Centro-oeste","GO",199611,14174.93,64194
"61116",2020,5,"Centro-oeste","GO",229087,36742.12,52793
"61117",2020,5,"Centro-oeste","GO",424855,26911.69,136019
"61118",2020,5,"Centro-oeste","GO",1260483,23667.04,502905
"61119",2020,5,"Centro-oeste","GO",1843277,67832.37,435131
"61120",2020,5,"Centro-oeste","GO",60506,20914.57,11838
"61121",2020,5,"Centro-oeste","GO",748908,23775.62,385634
"61122",2020,5,"Centro-oeste","GO",58608,21036.6,14593
"61123",2020,5,"Centro-oeste","GO",1434745,32890.4,494456
"61124",2020,5,"Centro-oeste","GO",84342,18002.61,27096
"61125",2020,5,"Centro-oeste","GO",85713,16464.21,30315
"61126",2020,5,"Centro-oeste","GO",108989,24355.14,26803
"61127",2020,5,"Centro-oeste","GO",458301,19567.94,143515
"61128",2020,5,"Centro-oeste","GO",180096,38441.07,51975
"61129",2020,5,"Centro-oeste","GO",495811,19306.52,207378
"61130",2020,5,"Centro-oeste","GO",271916,37459.22,53820
"61131",2020,5,"Centro-oeste","GO",179938,20082.32,77441
"61132",2020,5,"Centro-oeste","GO",4768952,45071.33,1870551
"61133",2020,5,"Centro-oeste","GO",133325,57122.98,11038
"61134",2020,5,"Centro-oeste","GO",335620,55704.52,63705
"61135",2020,5,"Centro-oeste","GO",799955,15582.13,305793
"61136",2020,5,"Centro-oeste","GO",6134598,60104.81,2130351
"61137",2020,5,"Centro-oeste","GO",64816,22663.04,15041
"61138",2020,5,"Centro-oeste","GO",33582,13400.68,8380
"61139",2020,5,"Centro-oeste","GO",266176,35959.95,88061
"61140",2020,5,"Centro-oeste","GO",584131,31796.38,228609
"61141",2020,5,"Centro-oeste","GO",42412,26164.32,11730
"61142",2020,5,"Centro-oeste","GO",281989,36856.45,44861
"61143",2020,5,"Centro-oeste","GO",4782445,22611.18,1591436
"61144",2020,5,"Centro-oeste","GO",71659,30325.33,12105
"61145",2020,5,"Centro-oeste","GO",88248,9717.9,35613
"61146",2020,5,"Centro-oeste","GO",253911,27118.51,87500
"61147",2020,5,"Centro-oeste","GO",52604,23379.68,18835
"61148",2020,5,"Centro-oeste","GO",132535,30566.21,36604
"61149",2020,5,"Centro-oeste","GO",222074,15500.36,62072
"61150",2020,5,"Centro-oeste","GO",173594,67206.22,21709
"61151",2020,5,"Centro-oeste","GO",973388,33806.4,187853
"61152",2020,5,"Centro-oeste","GO",2623686,38496.43,932255
"61153",2020,5,"Centro-oeste","GO",43161,28754.76,8436
"61154",2020,5,"Centro-oeste","GO",100053,11521.53,18274
"61155",2020,5,"Centro-oeste","GO",441206,54828.59,94624
"61156",2020,5,"Centro-oeste","GO",1049592,76769.42,236576
"61157",2020,5,"Centro-oeste","GO",80569,17868.51,15796
"61158",2020,5,"Centro-oeste","GO",1554733,33400.64,536732
"61159",2020,5,"Centro-oeste","GO",46933,21027.18,11020
"61160",2020,5,"Centro-oeste","GO",111646,26544.38,24966
"61161",2020,5,"Centro-oeste","GO",913954,57590.05,270568
"61162",2020,5,"Centro-oeste","GO",130438,27676.18,31483
"61163",2020,5,"Centro-oeste","GO",73396,19499.46,15682
"61164",2020,5,"Centro-oeste","GO",248898,26878.81,69643
"61165",2020,5,"Centro-oeste","GO",941503,30975.6,334773
"61166",2020,5,"Centro-oeste","GO",1068985,22875.77,288957
"61167",2020,5,"Centro-oeste","GO",41988,17814.1,9870
"61168",2020,5,"Centro-oeste","GO",57587,25916.55,11413
"61169",2020,5,"Centro-oeste","GO",483339,37337.9,122381
"61170",2020,5,"Centro-oeste","GO",121447,14971.25,38221
"61171",2020,5,"Centro-oeste","GO",51081,17410.16,11551
"61172",2020,5,"Centro-oeste","GO",55299,17088.56,10611
"61173",2020,5,"Centro-oeste","GO",171298,17099.05,51379
"61174",2020,5,"Centro-oeste","GO",71637,25197.55,16230
"61175",2020,5,"Centro-oeste","GO",1069302,9084.75,446127
"61176",2020,5,"Centro-oeste","GO",115693,25460.58,24304
"61177",2020,5,"Centro-oeste","GO",635832,40434.48,161570
"61178",2020,5,"Centro-oeste","GO",154308,41447.31,19945
"61179",2020,5,"Centro-oeste","GO",598557,88256.72,117551
"61180",2020,5,"Centro-oeste","GO",771158,22397.86,207355
"61181",2020,5,"Centro-oeste","GO",117569,33910.75,18482
"61182",2020,5,"Centro-oeste","GO",1416290,48186.24,385059
"61183",2020,5,"Centro-oeste","GO",43095,18099.37,12232
"61184",2020,5,"Centro-oeste","GO",174620,48749.17,68378
"61185",2020,5,"Centro-oeste","GO",92562,35559.84,19044
"61186",2020,5,"Centro-oeste","GO",203975,20115.86,56588
"61187",2020,5,"Centro-oeste","GO",1226511,111704.06,235419
"61188",2020,5,"Centro-oeste","GO",485673,154525.18,74436
"61189",2020,5,"Centro-oeste","GO",162693,15855.46,49427
"61190",2020,5,"Centro-oeste","GO",159842,72853.93,24011
"61191",2020,5,"Centro-oeste","GO",1086581,44263.51,281458
"61192",2020,5,"Centro-oeste","GO",496190,48305.1,155546
"61193",2020,5,"Centro-oeste","GO",528234,21075.4,186962
"61194",2020,5,"Centro-oeste","GO",1068208,33712.29,400934
"61195",2020,5,"Centro-oeste","GO",1280902,14131.75,501522
"61196",2020,5,"Centro-oeste","GO",589523,33007.99,179988
"61197",2020,5,"Centro-oeste","GO",1003161,21983.24,460908
"61198",2020,5,"Centro-oeste","GO",210442,53533.99,37007
"61199",2020,5,"Centro-oeste","GO",235750,58615.16,68761
"61200",2020,5,"Centro-oeste","GO",593449,15861.69,281145
"61201",2020,5,"Centro-oeste","GO",62694,19573.49,16923
"61202",2020,5,"Centro-oeste","GO",1958671,38631.8,607104
"61203",2020,5,"Centro-oeste","GO",268704,24561.6,120836
"61204",2020,5,"Centro-oeste","GO",76721,15927.09,28741
"61205",2020,5,"Centro-oeste","GO",182983,39675.42,103290
"61206",2020,5,"Centro-oeste","GO",12056919,49921.41,4532148
"61207",2020,5,"Centro-oeste","GO",521566,26147.6,179565
"61208",2020,5,"Centro-oeste","GO",188887,24749.31,77736
"61209",2020,5,"Centro-oeste","GO",117144,17658.1,33398
"61210",2020,5,"Centro-oeste","GO",171026,60669.05,21057
"61211",2020,5,"Centro-oeste","GO",286733,51916.16,85867
"61212",2020,5,"Centro-oeste","GO",1277688,32923.32,441202
"61213",2020,5,"Centro-oeste","GO",87429,22917.27,14172
"61214",2020,5,"Centro-oeste","GO",154067,17243.09,54992
"61215",2020,5,"Centro-oeste","GO",89870,26786.85,19230
"61216",2020,5,"Centro-oeste","GO",48971,21745.4,14219
"61217",2020,5,"Centro-oeste","GO",68386,20849.3,18079
"61218",2020,5,"Centro-oeste","GO",155293,18137.43,65056
"61219",2020,5,"Centro-oeste","GO",269952,55614.29,39467
"61220",2020,5,"Centro-oeste","GO",143829,22333.69,45705
"61221",2020,5,"Centro-oeste","GO",743347,9802.94,276830
"61222",2020,5,"Centro-oeste","GO",263136,20082.13,39264
"61223",2020,5,"Centro-oeste","GO",108182,17262.15,33072
"61224",2020,5,"Centro-oeste","GO",448454,31839.15,91294
"61225",2020,5,"Centro-oeste","GO",66209,49226.23,12810
"61226",2020,5,"Centro-oeste","GO",1271538,37226.29,436328
"61227",2020,5,"Centro-oeste","GO",138020,26465.99,35650
"61228",2020,5,"Centro-oeste","GO",546951,24952.15,222536
"61229",2020,5,"Centro-oeste","GO",199135,48783.73,32438
"61230",2020,5,"Centro-oeste","GO",46302,22730.53,9964
"61231",2020,5,"Centro-oeste","GO",1402774,66846.53,266009
"61232",2020,5,"Centro-oeste","GO",3926280,33146.88,1404788
"61233",2020,5,"Centro-oeste","GO",505789,58526.86,118445
"61234",2020,5,"Centro-oeste","GO",884853,42508.32,248485
"61235",2020,5,"Centro-oeste","GO",145665,21175.28,58534
"61236",2020,5,"Centro-oeste","GO",64789,21589.26,9081
"61237",2020,5,"Centro-oeste","GO",82374,23395.14,20823
"61238",2020,5,"Centro-oeste","GO",35211,10066.09,9617
"61239",2020,5,"Centro-oeste","GO",178599,21817.61,60978
"61240",2020,5,"Centro-oeste","GO",56768,20059.22,21768
"61241",2020,5,"Centro-oeste","GO",2428018,18702.52,888937
"61242",2020,5,"Centro-oeste","GO",58454,16710.78,13703
"61243",2020,5,"Centro-oeste","GO",111596,24451.31,25397
"61244",2020,5,"Centro-oeste","GO",467805,87195.77,69374
"61245",2020,5,"Centro-oeste","GO",58206,20495.01,14457
"61246",2020,5,"Centro-oeste","GO",1057154,25885.26,452187
"61247",2020,5,"Centro-oeste","GO",295948,21417.55,116591
"61248",2020,5,"Centro-oeste","GO",105526,34418.28,15630
"61249",2020,5,"Centro-oeste","GO",2673712,15532.65,1388679
"61250",2020,5,"Centro-oeste","GO",85489,22274.36,16561
